"regiao";"sexo";"idade_quinquenal";"raca_cor";"educ_mae";"ocup_mae";"educ_pai";"ocup_pai";"educ";"pessoas";"classesocial";"rendafa";"rendarange";"ocup";"freq_esc";"peso";"peso_pond";"se_trab";"empregados";"estuda_atualmente"
"811";3;2;3;3;1;9994;9;6112;2;2;4;2300;4;5120;1;17373,416015625;1,11264634132385;1;1;3
"812";3;2;2;3;1;9111;99;9998;2;2;4;700;2;5142;1;15039,845703125;0,963197410106659;1;1;3
"813";3;1;1;3;1;9111;1;1120;2;5;3;1500;3;NA;1;12475,3330078125;0,7989581823349;4;0;1
"814";3;1;2;3;9;9111;99;5211;2;4;4;800;2;7533;1;15530,154296875;0,994598150253296;1;1;3
"815";3;1;3;2;2;5120;1;6112;2;3;4;1300;2;3122;1;16213,0830078125;1,03833508491516;1;1;3
"816";3;1;1;3;1;9994;1;5211;2;4;3;900;2;NA;1;17365,181640625;1,11211895942688;4;0;1
"817";3;2;1;3;9;9111;99;7112;1;4;3;600;1;NA;1;12455,6669921875;0,797698676586151;4;0;3
"818";3;1;3;1;1;9111;1;5153;2;2;3;1300;2;7411;1;17365,576171875;1,11214423179626;1;1;2
"819";3;2;2;4;1;5230;1;7411;2;3;3;700;2;5142;1;16671;1,06766140460968;2;1;3
"820";3;1;1;3;1;9994;1;7112;1;5;4;355;1;9629;1;11396,345703125;0,729856610298157;1;1;3
"821";3;2;3;5;1;9994;9;9211;1;4;3;1356;2;5162;1;18701,26953125;1,19768607616425;1;1;3
"822";3;1;2;3;1;9111;1;7112;1;3;5;1356;2;7112;1;16151,51953125;1,03439235687256;1;1;3
"823";3;2;1;3;1;3339;1;7112;1;3;4;1100;2;5311;1;11720,5771484375;0,750621318817139;1;1;1
"824";3;2;3;1;1;9211;1;5113;1;2;3;1200;2;5221;1;19092,576171875;1,22274661064148;1;1;3
"825";3;1;3;3;9;9111;1;9995;1;5;4;1300;2;7112;1;16622,23046875;1,06453812122345;1;1;3
"826";3;2;3;3;1;9111;2;9995;1;5;2;750;2;NA;1;18701,26953125;1,19768607616425;2;0;3
"827";3;1;1;3;2;8153;2;3431;2;5;2;1000;2;NA;1;11396,345703125;0,729856610298157;4;0;1
"828";3;1;2;8;1;9994;1;7115;2;6;4;900;2;NA;1;17365,576171875;1,11214423179626;2;0;2
"829";3;2;2;3;1;9111;1;5243;2;4;3;678;1;NA;1;19092,576171875;1,22274661064148;3;0;2
"830";3;1;3;3;1;7533;9;7115;1;11;3;1800;3;8322;1;16622,23046875;1,06453812122345;1;1;3
"831";3;2;2;3;1;9629;1;7112;2;2;4;1500;3;NA;1;16671;1,06766140460968;2;0;1
"832";3;2;1;2;1;5120;1;7112;2;4;3;1356;2;NA;1;11720,5771484375;0,750621318817139;4;0;1
"833";3;1;2;3;1;7549;9;9211;1;4;3;900;2;NA;1;17365,576171875;1,11214423179626;2;0;3
"834";3;1;3;3;9;9629;9;9211;1;6;2;200;1;NA;1;16622,23046875;1,06453812122345;2;0;3
"835";3;2;1;3;1;8153;1;7112;1;5;3;1200;2;NA;1;11720,5771484375;0,750621318817139;4;0;1
"836";3;1;1;3;2;9111;99;8332;2;3;3;800;2;NA;1;11396,345703125;0,729856610298157;4;0;1
"837";3;1;2;3;99;8153;99;9211;1;9;4;800;2;9214;1;16151,51953125;1,03439235687256;1;1;3
"838";3;2;2;3;1;5243;99;8321;2;4;3;600;1;NA;1;16671;1,06766140460968;2;0;3
"839";3;2;2;3;9;9111;9;7112;2;3;3;700;2;7533;1;19092,576171875;1,22274661064148;1;1;3
"840";3;1;2;1;1;9994;1;5131;2;3;3;1500;3;5131;1;17365,576171875;1,11214423179626;1;1;3
"841";3;2;3;3;1;9994;9;5212;1;11;3;678;1;NA;1;18701,26953125;1,19768607616425;2;0;3
"842";3;1;3;3;2;9994;2;4211;4;2;3;1100;2;4413;1;17365,576171875;1,11214423179626;1;1;1
"843";3;1;3;3;1;9211;9;9211;1;3;3;1200;2;7119;1;16622,23046875;1,06453812122345;1;1;3
"844";3;2;1;3;2;5141;1;7231;2;3;4;1300;2;NA;1;11720,5771484375;0,750621318817139;2;0;1
"845";3;2;2;3;1;9994;1;8321;2;6;3;1300;2;5223;1;16671;1,06766140460968;1;1;2
"846";3;2;3;3;1;9994;99;7231;1;3;3;1200;2;5212;1;18701,26953125;1,19768607616425;1;1;3
"847";3;1;1;3;2;5322;1;7131;2;4;4;678;1;NA;1;11396,345703125;0,729856610298157;4;0;1
"848";3;1;1;3;1;9111;99;1221;2;2;2;1400;3;9121;1;16151,51953125;1,03439235687256;1;1;2
"849";3;2;2;3;1;9994;99;7112;1;3;3;1000;2;NA;1;19092,576171875;1,22274661064148;2;0;3
"850";1;1;2;3;1;5120;1;6225;2;6;2;678;1;NA;1;21813,5;1,39700269699097;2;0;1
"851";1;2;1;1;2;4226;1;7112;2;5;2;14;1;NA;1;17589;1,12645292282104;3;0;1
"852";1;1;1;3;1;9111;1;9996;1;9;3;14;2;NA;1;14449,6669921875;0,925400495529175;3;0;1
"853";1;2;2;3;2;9111;9;7112;4;4;3;500;1;7317;1;21925;1,40414357185364;3;1;1
"854";1;2;3;3;1;9412;99;9998;2;2;2;13;13;NA;1;21796,5;1,3959139585495;2;0;2
"855";1;2;2;1;1;9211;1;7112;1;3;3;14;1;NA;1;22346;1,4311056137085;3;0;3
"856";1;1;1;2;1;9994;1;4214;2;4;2;14;1;9995;1;14449,6669921875;0,925400495529175;1;1;1
"857";1;1;3;5;1;9994;9;7112;1;1;3;NA;NA;5223;1;20717,5;1,32681155204773;1;1;3
"858";1;2;3;2;1;9111;99;9998;2;2;3;14;2;9622;1;14225,2861328125;0,911030471324921;1;1;2
"859";1;1;2;3;3;2659;4;2412;4;5;3;14;5;NA;1;16004,6669921875;1,02498745918274;2;0;1
"860";1;2;2;7;1;9994;1;6225;2;1;3;NA;NA;5246;1;17447,818359375;1,11741125583649;1;1;2
"861";1;2;1;3;2;3343;2;3511;2;5;4;14;8;NA;1;14338,2001953125;0,918261826038361;2;0;1
"862";1;1;1;3;2;7549;1;9995;2;2;2;14;1;5223;1;13759,154296875;0,881177961826324;1;1;3
"863";1;2;2;1;2;9111;2;8322;2;13;3;14;14;NA;1;13610,06640625;0,871629953384399;2;0;1
"864";1;1;3;2;2;9994;2;210;4;7;4;14;8;NA;1;15372,1669921875;0,984480202198029;4;0;1
"865";1;2;2;3;3;4222;3;1311;4;3;4;14;2;5223;1;13610,06640625;0,871629953384399;2;1;2
"866";1;2;1;5;2;9994;1;7232;2;7;3;14;14;NA;1;3137;0,200902998447418;2;0;1
"867";1;1;1;2;1;5311;1;7112;1;4;3;14;1;9111;1;5323;0,340901076793671;2;1;3
"868";1;2;3;3;1;7533;1;5243;1;4;3;14;2;5243;1;3391;0,217169925570488;1;1;3
"869";1;1;2;3;2;9994;99;7115;1;5;2;14;1;NA;1;5781;0,370232790708542;2;0;3
"870";1;1;3;2;1;5120;1;9211;4;4;3;14;2;1221;1;5462;0,349803060293198;1;1;3
"871";1;2;2;3;1;5120;99;9211;2;4;3;14;1;NA;1;3595;0,230234712362289;2;0;2
"872";1;1;1;3;2;5141;2;8322;1;5;3;14;3;NA;1;3628;0,232348129153252;4;0;1
"873";1;2;1;3;1;9111;1;7231;1;5;3;14;2;NA;1;3520;0,225431486964226;4;0;3
"874";1;2;3;3;1;5212;99;7411;2;4;2;14;2;NA;1;14225,2861328125;0,911030471324921;2;0;2
"875";1;1;2;3;2;9994;2;5212;2;4;4;2700;4;4321;1;13759,154296875;0,881177961826324;1;1;1
"876";1;2;2;3;2;5249;1;7112;2;3;3;640;1;NA;1;17447,818359375;1,11741125583649;2;0;3
"877";1;2;3;3;99;9111;99;5414;2;2;2;1580;3;8212;1;14225,2861328125;0,911030471324921;1;1;3
"878";1;1;3;2;1;9994;1;6225;4;1;3;NA;NA;5223;1;15372,1669921875;0,984480202198029;1;1;1
"879";1;1;2;3;2;5243;2;5414;1;6;3;14;2;NA;1;16004,6669921875;1,02498745918274;2;0;3
"880";5;2;2;1;2;5212;1;9211;2;2;3;2500;4;9211;1;15624,5908203125;1,00064623355865;1;1;2
"881";5;1;3;3;9;9211;9;9211;2;4;4;2000;3;8331;1;16262,181640625;1,04147946834564;1;1;2
"882";5;2;2;2;1;4223;9;9211;2;2;3;900;2;5311;1;16548,857421875;1,05983901023865;1;1;2
"883";5;1;3;3;1;9211;1;9211;1;6;4;2500;4;7213;1;17328,55078125;1,10977292060852;1;1;3
"884";5;1;1;3;1;9111;1;8342;2;5;4;14;3;9211;1;16917,80859375;1,08346784114838;1;1;1
"885";5;1;1;1;1;9211;9;8342;2;4;4;1400;3;NA;1;13036,7138671875;0,834910750389099;3;0;1
"886";5;2;1;1;1;9211;1;9211;2;4;4;2500;4;9622;1;12895,619140625;0,82587456703186;1;1;1
"887";5;2;3;2;9;9211;9;9211;1;4;3;2000;3;NA;1;17036,94921875;1,09109795093536;2;0;3
"888";5;1;1;3;1;9994;1;9211;2;4;4;1800;3;9211;1;13709,5;0,877997994422913;1;1;1
"889";5;1;1;2;2;2341;1;9215;2;6;3;5000;7;9215;1;13709,5;0,877997994422913;1;1;3
"890";5;1;3;2;9;6121;1;9211;4;5;4;4000;6;9215;1;18187,28515625;1,16476893424988;1;1;1
"891";5;2;3;1;1;9211;1;9211;2;3;3;520;1;NA;1;12647,625;0,809992253780365;2;0;2
"892";5;1;1;1;2;2341;1;9214;4;4;4;3000;5;9211;1;18404,71484375;1,1786937713623;1;1;1
"893";5;2;2;1;2;9994;2;9213;4;4;4;3000;5;NA;1;12171,22265625;0,779482007026672;2;0;1
"894";5;2;1;1;1;9111;1;8332;2;5;3;14;3;NA;1;12171,22265625;0,779482007026672;2;0;2
"895";5;2;3;1;9;9211;9;9211;1;4;3;14;2;NA;1;12647,625;0,809992253780365;2;0;3
"896";5;1;3;3;1;9111;1;1311;2;2;3;14;4;7231;1;16651,1484375;1,06639003753662;1;1;3
"897";5;1;2;4;2;3434;2;8332;2;3;3;15;15;2513;1;16757,037109375;1,0731714963913;2;1;2
"898";5;1;1;1;1;9994;2;3111;2;5;5;7000;8;5230;1;11970,2958984375;0,766614079475403;1;1;1
"899";5;2;3;3;1;9111;1;8322;1;4;4;1250;2;9995;1;17146,30859375;1,09810161590576;1;1;3
"900";5;2;3;1;1;9111;1;7112;1;4;4;2500;4;5120;1;16821;1,07726788520813;2;1;3
"901";5;2;1;1;3;2341;2;4414;4;4;4;15;15;9999;1;16559,30859375;1,06050837039948;1;1;1
"902";5;2;1;1;1;9994;1;8332;1;6;4;2000;3;5311;1;11359,6787109375;0,727508306503296;1;1;3
"903";5;1;1;1;2;5120;99;9998;1;4;2;2700;4;7411;1;16149,814453125;1,03428316116333;1;1;3
"904";5;1;2;1;1;9994;1;7212;2;2;4;14;5;4322;1;16149,814453125;1,03428316116333;1;1;2
"905";5;2;2;2;1;9994;2;8331;2;3;3;14;3;NA;1;16559,30859375;1,06050837039948;2;0;2
"906";5;2;3;3;1;9994;1;9621;2;3;4;1800;3;NA;1;17146,30859375;1,09810161590576;2;0;2
"907";5;2;1;1;1;5141;1;5245;2;3;2;678;1;5311;1;11359,6787109375;0,727508306503296;1;1;1
"908";5;1;1;1;1;9111;1;7112;2;4;3;1300;2;2354;1;11970,2958984375;0,766614079475403;1;1;1
"909";5;2;3;1;1;9994;1;7112;1;7;4;2035;4;9111;1;16821;1,07726788520813;1;1;2
"910";5;1;3;3;1;9211;1;9211;2;2;4;2200;4;1420;1;16651,1484375;1,06639003753662;1;1;3
"911";5;1;2;1;1;9994;2;8332;2;3;4;14;4;1439;1;16757,037109375;1,0731714963913;1;1;2
"912";5;1;2;3;1;9112;1;7112;2;7;4;3350;5;7521;1;16149,814453125;1,03428316116333;1;1;2
"913";5;1;2;1;1;9994;1;9329;2;3;2;2800;5;8182;1;16757,037109375;1,0731714963913;1;1;3
"914";5;1;3;1;2;9994;2;5212;2;1;4;NA;NA;5223;1;16651,1484375;1,06639003753662;1;1;3
"915";5;2;1;1;1;9111;1;9211;2;3;4;1400;3;NA;1;11359,6787109375;0,727508306503296;2;0;1
"916";5;2;3;3;99;9994;99;9622;1;5;4;182;1;NA;1;16821;1,07726788520813;2;0;3
"917";5;2;2;1;1;9998;1;9998;2;4;4;1356;2;NA;1;16559,30859375;1,06050837039948;4;0;3
"918";5;2;2;1;99;9994;99;8331;1;6;3;700;2;NA;1;17146,30859375;1,09810161590576;2;0;3
"919";5;1;1;1;2;8143;2;9211;1;4;4;2000;3;NA;1;11970,2958984375;0,766614079475403;4;0;1
"920";5;1;3;1;1;9994;9;9211;2;1;4;NA;NA;9211;1;13414,3330078125;0,859094619750977;1;1;2
"921";5;2;1;2;1;9994;1;9211;2;5;2;14;1;NA;1;15448;0,989336788654327;4;0;1
"922";5;2;3;1;9;9994;9;9211;1;4;2;14;1;NA;1;34111;2,18457198143005;4;0;3
"923";5;2;2;2;1;5249;1;9211;1;3;3;14;1;NA;1;35224;2,25585174560547;4;0;3
"924";5;1;1;3;1;9111;1;7112;2;5;4;14;2;8183;1;16979;1,08738672733307;1;1;1
"925";5;1;1;2;1;9994;1;9211;2;4;3;14;4;8183;1;13533,6669921875;0,866737067699432;1;1;2
"926";5;2;2;3;1;5322;99;9211;2;4;3;14;2;NA;1;33921;2,17240381240845;2;0;1
"927";5;1;3;1;1;9994;9;9211;2;9;3;14;6;7131;1;13166,6669921875;0,843233287334442;1;1;3
"928";5;2;3;3;1;9994;1;7112;2;5;3;14;1;5419;1;18708,482421875;1,19814789295197;1;1;2
"929";5;2;3;1;2;9994;1;9995;2;5;2;14;2;NA;1;17905,814453125;1,14674270153046;2;0;2
"930";5;2;2;3;2;3259;2;5245;2;4;4;14;14;NA;1;15659,1728515625;1,00286090373993;2;0;2
"931";5;1;2;1;1;5212;1;5212;2;4;3;14;3;8183;1;14777,5166015625;0,946396946907043;1;1;1
"932";5;1;1;1;2;5120;1;9333;1;4;3;14;14;NA;1;12120,4072265625;0,776227653026581;3;0;1
"933";5;1;3;3;1;9111;1;8189;4;6;3;15;15;5249;1;18119,259765625;1,16041231155396;1;1;1
"934";5;2;1;3;1;9994;1;7318;2;5;2;14;14;NA;1;11934,92578125;0,764348864555359;4;0;2
"935";5;1;3;1;2;5245;2;8331;2;5;4;14;3;NA;1;17240,107421875;1,1041088104248;2;0;2
"936";5;1;3;2;1;5120;1;9112;2;1;3;NA;NA;8189;1;17240,107421875;1,1041088104248;1;1;2
"937";5;2;2;3;1;3342;1;7112;1;4;3;1500;3;5243;1;17905,814453125;1,14674270153046;1;1;3
"938";5;2;2;1;2;5212;1;8331;2;4;4;3500;6;5223;1;15659,1728515625;1,00286090373993;1;1;2
"939";5;2;1;3;1;9112;1;7112;1;3;3;1300;2;NA;1;11934,92578125;0,764348864555359;3;0;1
"940";5;1;1;3;3;2619;2;3339;2;4;4;1300;2;NA;1;12120,4072265625;0,776227653026581;4;0;1
"941";5;1;2;3;99;9998;99;9998;2;3;3;14;14;5244;1;14777,5166015625;0,946396946907043;1;1;2
"942";5;2;3;3;9;9994;2;8322;2;6;2;1200;2;NA;1;18708,482421875;1,19814789295197;2;0;2
"943";5;1;3;3;1;9994;99;9998;1;4;4;2300;4;NA;1;18119,259765625;1,16041231155396;2;0;2
"944";5;1;3;1;2;3313;3;3332;5;4;4;6000;7;2511;1;18119,259765625;1,16041231155396;1;1;1
"945";5;2;3;1;1;9994;99;9998;2;2;4;1300;2;9111;1;18708,482421875;1,19814789295197;1;1;3
"946";5;1;2;3;1;5120;2;7112;2;7;3;5000;7;9622;1;14777,5166015625;0,946396946907043;1;1;2
"947";5;1;1;1;4;2359;2;3334;2;3;4;4000;6;9622;1;12120,4072265625;0,776227653026581;1;1;1
"948";5;1;3;3;2;5311;2;5419;4;3;3;5000;7;8189;1;17240,107421875;1,1041088104248;1;1;1
"949";5;2;2;4;1;9211;1;9211;2;3;3;2000;3;5222;1;17905,814453125;1,14674270153046;1;1;3
"950";5;2;1;1;3;3221;3;1221;2;5;4;14;14;NA;1;11934,92578125;0,764348864555359;2;0;1
"951";5;2;1;2;3;2351;2;7222;2;4;4;1500;3;NA;1;15659,1728515625;1,00286090373993;2;0;3
"952";5;1;3;3;2;7533;99;9995;4;2;4;15;15;5414;1;17240,107421875;1,1041088104248;1;1;2
"953";5;1;1;1;2;9994;3;8322;2;4;3;14;6;5120;1;14777,5166015625;0,946396946907043;1;1;1
"954";5;1;1;1;3;5419;3;5419;2;7;3;15;15;NA;1;12120,4072265625;0,776227653026581;4;0;1
"955";5;1;3;1;1;9994;1;7112;4;4;3;14;7;4416;1;18119,259765625;1,16041231155396;1;1;2
"956";5;2;1;2;99;9998;99;9622;2;4;3;13;13;NA;1;11934,92578125;0,764348864555359;4;0;1
"957";5;2;3;1;2;5223;2;411;4;4;9;14;12;1222;1;18708,482421875;1,19814789295197;1;1;2
"958";5;2;1;2;9;9211;9;9211;2;6;2;14;14;9111;1;15659,1728515625;1,00286090373993;1;1;2
"959";5;2;3;1;2;1345;1;9996;4;3;4;15;15;NA;1;18708,482421875;1,19814789295197;2;0;2
"960";5;2;1;1;3;2411;2;2411;4;4;4;14;9;NA;1;11016,390625;0,705523073673248;4;0;1
"961";5;2;3;5;1;7533;9;7112;2;2;3;14;6;2652;1;17925,537109375;1,14800572395325;1;1;2
"962";5;1;1;1;99;9998;3;1412;2;3;4;14;7;NA;1;15613,9755859375;0,999966382980347;3;0;1
"963";5;1;3;1;2;9111;99;9998;4;5;4;14;6;NA;1;18320,974609375;1,17333078384399;2;0;1
"964";5;2;1;3;1;9622;1;9998;2;5;3;14;14;5311;1;15395,76171875;0,985991299152374;1;1;3
"965";5;2;3;1;3;2359;3;1211;5;4;4;14;7;4227;1;19108,169921875;1,22374522686005;1;1;2
"966";5;1;3;1;2;4419;2;3114;3;3;5;14;9;9995;1;18320,974609375;1,17333078384399;1;1;2
"967";5;2;1;1;3;3423;3;3422;2;3;4;14;7;4226;1;15395,76171875;0,985991299152374;1;1;2
"968";5;2;1;1;1;9211;1;9995;2;3;2;14;3;9993;1;15395,76171875;0,985991299152374;1;1;2
"969";5;1;1;1;1;9112;1;7231;2;5;3;3000;5;NA;1;11339,525390625;0,726217567920685;4;0;1
"970";5;2;1;3;2;5230;2;5412;2;6;3;14;14;NA;1;11016,390625;0,705523073673248;3;0;1
"971";5;1;3;3;2;4223;1;7112;2;4;2;1300;2;8331;1;18320,974609375;1,17333078384399;1;1;2
"972";5;1;2;3;1;9111;1;7112;1;4;3;1200;2;7112;1;17322,462890625;1,10938310623169;1;1;3
"973";5;1;1;2;1;9994;2;5412;2;3;4;1300;2;7131;1;15613,9755859375;0,999966382980347;1;1;3
"974";5;2;2;1;1;9111;2;7131;2;3;2;670;1;NA;1;17925,537109375;1,14800572395325;2;0;2
"975";5;2;3;3;1;9994;1;7222;2;3;3;1200;2;NA;1;19108,169921875;1,22374522686005;2;0;2
"976";5;2;1;3;1;5311;1;7112;2;7;3;800;2;NA;1;10587;0,67802357673645;4;0;2
"977";5;2;1;1;1;9111;1;7112;2;3;2;800;2;NA;1;8768;0,561529338359833;4;0;1
"978";5;1;1;1;2;9111;1;7112;2;6;3;1300;2;7222;1;9702;0,621345520019531;1;1;1
"979";5;2;2;1;1;9111;1;7231;1;4;2;14;1;NA;1;10240;0,655800700187683;2;0;3
"980";5;1;1;1;1;7533;1;9613;2;5;3;700;2;9622;1;12924;0,827692151069641;1;1;2
"981";5;2;3;1;1;8153;1;6121;4;4;2;3000;5;8153;1;10181;0,652022123336792;1;1;2
"982";5;1;2;3;1;9112;1;5223;2;3;2;1100;2;8142;1;13173;0,843638896942139;1;1;2
"983";5;1;3;2;1;9994;1;9622;2;7;2;1300;2;7112;1;12805;0,820071041584015;1;1;2
"984";1;2;2;3;2;9112;2;9998;2;4;3;640;1;NA;1;13610,06640625;0,871629953384399;997;0;3
"985";1;2;2;3;1;9994;1;7112;1;6;3;14;1;NA;1;13610,06640625;0,871629953384399;4;0;3
"986";1;1;2;3;2;9111;99;9998;2;10;3;14;2;NA;1;13759,154296875;0,881177961826324;2;0;1
"987";1;1;3;5;2;9995;9;7112;1;3;3;14;3;5414;1;15372,1669921875;0,984480202198029;1;1;3
"988";1;2;1;3;1;5243;1;7112;1;6;3;14;1;NA;1;14338,2001953125;0,918261826038361;3;0;1
"989";1;2;1;3;3;9994;1;8332;2;5;4;14;4;4226;1;17447,818359375;1,11741125583649;1;1;1
"990";1;2;3;3;1;3339;99;7112;1;4;3;678;1;NA;1;13610,06640625;0,871629953384399;2;0;3
"991";1;1;2;3;3;9994;1;3143;2;3;3;1000;2;9129;1;16004,6669921875;1,02498745918274;1;1;3
"992";1;2;3;3;1;9994;1;7115;1;2;3;150;1;NA;1;14225,2861328125;0,911030471324921;2;0;3
"993";1;1;1;2;2;9994;2;5414;2;9;3;14;2;NA;1;12440;0,796695351600647;4;0;1
"994";1;2;2;3;2;9994;99;9998;2;5;4;14;4;5249;1;13610,06640625;0,871629953384399;1;1;3
"995";1;1;1;3;2;9994;2;5413;2;5;4;14;3;NA;1;12440;0,796695351600647;2;0;1
"996";1;2;2;3;1;9994;3;2636;3;3;3;14;1;5311;1;17447,818359375;1,11741125583649;1;1;1
"997";1;2;1;3;1;3339;4;3322;2;3;4;14;6;5249;1;14338,2001953125;0,918261826038361;1;1;1
"998";1;1;3;3;99;5212;99;9998;2;2;3;14;2;5246;1;16004,6669921875;1,02498745918274;1;1;3
"999";1;1;3;3;1;9994;1;5221;2;2;3;14;3;5249;1;15372,1669921875;0,984480202198029;1;1;3
"1000";1;1;1;3;2;3253;1;9211;1;3;2;14;3;7115;1;13759,154296875;0,881177961826324;1;1;3
"1001";1;2;3;3;1;7112;1;9211;1;5;3;14;2;9411;1;14225,2861328125;0,911030471324921;2;1;3
"1002";1;2;2;2;1;5120;1;8332;2;3;3;1200;2;5311;1;13610,06640625;0,871629953384399;1;1;1
"1003";1;2;3;3;1;9111;1;7112;2;6;3;1600;3;NA;1;14225,2861328125;0,911030471324921;3;0;2
"1004";1;1;1;3;2;9622;2;5414;1;6;3;14;14;9411;1;12440;0,796695351600647;2;1;1
"1005";1;2;1;3;9;9994;9;8343;1;4;2;250;1;NA;1;14338,2001953125;0,918261826038361;3;0;1
"1006";1;1;2;1;2;9994;2;4412;4;3;2;3000;5;5249;1;16004,6669921875;1,02498745918274;1;1;1
"1007";1;1;3;3;1;9994;1;8331;1;5;3;1200;2;7513;1;15372,1669921875;0,984480202198029;1;1;3
"1008";1;1;1;7;1;9111;99;8322;1;1;3;NA;NA;9122;1;13759,154296875;0,881177961826324;2;1;3
"1009";1;2;2;9;2;9994;1;5120;2;7;2;14;14;NA;1;17447,818359375;1,11741125583649;4;0;1
"1010";5;2;1;2;1;9111;1;9122;2;5;3;14;14;NA;1;11016,390625;0,705523073673248;4;0;1
"1011";5;1;1;3;2;5223;1;7112;1;3;4;14;14;NA;1;11339,525390625;0,726217567920685;4;0;1
"1012";5;1;2;2;2;9111;1;5153;2;5;3;5000;7;4419;1;15613,9755859375;0,999966382980347;1;1;2
"1013";5;1;3;2;1;9111;1;5120;1;2;2;2500;4;2659;1;18320,974609375;1,17333078384399;1;1;3
"1014";5;2;3;1;1;9121;9;7112;1;4;2;400;1;NA;1;19108,169921875;1,22374522686005;1;0;3
"1015";5;2;2;1;2;9111;2;8332;4;6;3;2000;3;5211;1;17925,537109375;1,14800572395325;1;1;3
"1016";5;2;2;1;1;9112;1;5223;1;4;3;2000;3;NA;1;15395,76171875;0,985991299152374;4;0;1
"1017";5;1;2;1;1;9111;1;7231;2;3;4;1500;3;7231;1;17322,462890625;1,10938310623169;1;1;3
"1018";5;1;2;1;3;2221;3;9995;4;4;4;15;15;3511;1;17322,462890625;1,10938310623169;1;1;1
"1019";5;1;1;5;2;9994;99;2353;2;9;4;14;6;NA;1;15613,9755859375;0,999966382980347;2;0;2
"1020";5;2;1;3;2;1439;2;5414;1;4;4;14;14;NA;1;11016,390625;0,705523073673248;4;0;1
"1021";5;1;1;3;2;3221;2;3221;1;4;4;14;3;NA;1;11339,525390625;0,726217567920685;4;0;1
"1022";5;2;2;2;2;9622;2;9998;2;4;4;14;3;5244;1;15395,76171875;0,985991299152374;1;1;2
"1023";5;2;3;1;1;5322;2;3512;2;4;4;14;4;4120;1;19108,169921875;1,22374522686005;1;1;2
"1024";5;1;3;3;2;3221;1;8331;2;4;4;14;5;8219;1;18320,974609375;1,17333078384399;1;1;2
"1025";5;2;2;2;1;9622;99;9998;2;3;3;14;1;NA;1;17925,537109375;1,14800572395325;2;0;2
"1026";5;2;1;3;1;5311;2;5153;1;4;2;14;14;NA;1;11016,390625;0,705523073673248;4;0;1
"1027";5;2;3;2;1;3434;99;7112;2;5;3;2000;3;2659;1;19108,169921875;1,22374522686005;1;1;3
"1028";5;2;2;3;1;7112;9;7112;2;3;2;1300;2;NA;1;17925,537109375;1,14800572395325;2;0;1
"1029";5;1;3;3;2;9112;3;110;4;3;3;3200;5;9993;1;18320,974609375;1,17333078384399;1;1;3
"1030";5;2;1;3;2;9111;2;5153;2;4;4;14;14;NA;1;15395,76171875;0,985991299152374;2;0;1
"1031";5;1;2;3;1;9111;99;9997;2;3;3;2300;4;5132;1;17322,462890625;1,10938310623169;1;1;3
"1032";5;1;1;3;1;9111;99;9998;2;4;4;14;14;NA;1;15613,9755859375;0,999966382980347;4;0;1
"1033";5;1;1;2;1;9994;1;5414;2;8;2;14;14;NA;1;11339,525390625;0,726217567920685;4;0;1
"1034";5;2;3;2;2;3221;1;7112;1;4;3;1000;2;5311;1;17736,947265625;1,13592791557312;1;1;3
"1035";5;1;1;3;2;9994;2;8332;4;4;2;1200;2;NA;1;16200,341796875;1,03751909732819;4;0;1
"1036";5;1;2;3;1;9994;2;9623;2;4;3;2000;3;8350;1;16474,666015625;1,05508768558502;1;1;2
"1037";5;2;3;2;2;9994;2;3339;4;4;2;14;2;2341;1;17102,447265625;1,09529256820679;1;1;1
"1038";5;1;1;3;1;9111;1;7112;2;5;4;5000;7;7112;1;12001,5380859375;0,768614947795868;1;1;2
"1039";5;1;3;3;3;2359;2;2636;4;5;2;4000;6;NA;1;16072;1,02929961681366;2;0;2
"1040";5;2;1;3;2;2411;1;8332;2;4;4;3000;5;NA;1;11925,5126953125;0,763746023178101;4;0;1
"1041";5;2;2;2;1;9994;2;3135;3;3;4;14;14;NA;1;15758;1,00919008255005;3;0;1
"1042";5;1;3;2;2;9994;2;7214;3;5;3;4500;6;4323;1;16474,666015625;1,05508768558502;1;1;3
"1043";5;2;3;3;1;9994;2;7127;2;2;3;2100;4;9629;1;17736,947265625;1,13592791557312;1;1;2
"1044";5;2;1;997;1;9994;1;4322;1;5;4;14;7;NA;1;11925,5126953125;0,763746023178101;4;0;1
"1045";5;2;3;1;2;8322;2;8332;3;3;2;2000;3;4323;1;17102,447265625;1,09529256820679;1;1;1
"1046";5;2;1;1;1;9994;1;3132;2;4;4;1000;2;NA;1;15758;1,00919008255005;3;0;2
"1047";5;1;2;2;1;9994;1;9998;2;4;3;4500;6;4132;1;16200,341796875;1,03751909732819;1;1;2
"1048";5;1;3;2;1;9994;1;5243;2;5;4;2000;3;9622;1;16072;1,02929961681366;1;1;2
"1049";5;1;1;1;1;9111;1;7112;1;6;3;2000;3;7522;1;12001,5380859375;0,768614947795868;1;1;1
"1050";5;2;1;1;3;5112;2;9995;2;3;5;14;8;NA;1;11934,92578125;0,764348864555359;4;0;1
"1051";5;1;1;1;2;9994;2;4419;2;5;3;14;5;NA;1;14777,5166015625;0,946396946907043;4;0;2
"1052";5;1;1;1;2;1219;3;1219;2;3;5;14;14;NA;1;12120,4072265625;0,776227653026581;4;0;1
